年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/5,984.1,0.0,19.6,21.9,17.8,70.0,55.0,1.9,7.5,0.0,0.0
2013/5,977.1,1.5,22.1,26.3,19.2,77.0,59.0,1.7,5.4,0.2,0.0
2013/5,977.4,0.0,23.1,30.6,18.4,57.0,27.0,3.0,12.7,8.9,0.0
2013/6,977.8,0.0,21.1,26.9,14.9,46.0,25.0,2.0,7.5,5.6,0.0
2013/6,974.6,0.0,20.8,29.8,16.3,53.0,25.0,2.2,12.1,5.3,0.0
2013/6,977.8,0.0,21.6,30.3,16.5,58.0,22.0,2.9,12.7,11.3,0.0
2013/6,983.6,0.0,22.6,32.0,15.6,60.0,23.0,2.9,14.0,12.1,0.0
2013/6,985.6,0.0,22.6,29.1,19.0,67.0,42.0,3.2,12.2,7.8,0.0
2013/6,983.1,0.0,21.8,26.8,18.9,65.0,35.0,2.4,8.9,1.8,0.0
2013/6,978.6,1.5,20.8,29.2,17.3,67.0,32.0,1.9,9.4,3.7,0.0
2013/6,977.6,0.0,21.5,28.7,16.6,64.0,31.0,2.7,11.9,10.0,0.0
2013/6,977.8,0.0,23.1,30.3,16.6,61.0,25.0,2.6,11.0,8.9,0.0
2013/6,978.7,0.0,22.8,28.6,19.0,64.0,34.0,2.6,10.7,1.4,0.0
2013/6,980.7,0.0,22.1,28.6,18.7,68.0,40.0,1.8,9.8,1.9,0.0
2013/6,980.5,0.0,23.1,28.3,19.7,74.0,55.0,1.6,7.8,0.3,0.0
2013/6,980.1,0.5,24.1,27.3,21.5,74.0,56.0,1.2,5.8,0.0,0.0
2013/6,980.0,0.0,27.0,34.0,22.2,64.0,38.0,2.1,9.0,4.0,0.0
2013/6,978.0,21.0,24.8,31.1,21.1,77.0,49.0,2.3,10.7,1.1,0.0
2013/6,974.9,13.0,23.7,28.7,20.9,79.0,54.0,1.4,6.8,3.1,0.0
2013/6,970.6,0.0,25.7,32.8,21.8,69.0,39.0,2.6,12.1,8.1,0.0
2013/6,968.5,0.0,25.1,28.7,22.1,71.0,49.0,1.6,5.9,0.6,0.0
2013/6,966.2,5.0,24.8,28.1,22.7,81.0,66.0,1.8,5.8,0.6,0.0
2013/6,973.8,4.0,21.7,23.7,20.1,85.0,72.0,1.9,7.4,0.0,0.0
2013/6,975.4,15.5,19.7,21.4,17.5,89.0,81.0,1.2,3.9,0.0,0.0
2013/6,973.0,0.0,21.4,27.9,16.2,73.0,45.0,1.8,8.9,7.2,0.0
2013/6,974.1,0.0,22.8,29.4,18.1,69.0,42.0,2.3,10.6,6.0,0.0
2013/6,973.8,8.0,22.5,29.9,19.8,77.0,43.0,1.5,9.2,3.6,0.0
2013/6,976.9,0.5,23.3,29.0,20.0,71.0,48.0,2.0,8.8,3.7,0.0
2013/6,971.5,20.5,19.5,20.9,18.5,89.0,79.0,1.2,3.8,0.0,0.0
2013/6,971.0,0.0,22.0,28.9,18.7,74.0,45.0,2.2,11.8,4.7,0.0
2013/6,976.2,0.0,22.5,28.2,19.3,67.0,40.0,2.5,11.4,2.6,0.0
2013/6,980.0,0.0,23.3,29.4,19.8,65.0,43.0,2.1,9.6,2.9,0.0
2013/6,983.5,0.0,23.5,28.1,20.7,67.0,50.0,2.7,9.5,4.6,0.0
2013/7,982.7,0.0,23.0,28.1,20.2,64.0,42.0,2.3,9.6,2.3,0.0
2013/7,981.4,0.0,23.8,30.2,19.7,62.0,41.0,3.2,12.0,9.3,0.0
2013/7,977.3,0.0,22.3,24.0,20.3,69.0,59.0,2.0,5.5,0.1,0.0
2013/7,974.5,0.5,23.9,26.2,21.7,78.0,67.0,1.6,4.4,0.1,0.0
2013/7,973.1,0.0,26.0,30.7,22.3,77.0,57.0,1.9,5.6,0.8,0.0
