年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/6,990.8,0.0,18.0,24.1,13.5,62.0,42.0,1.6,6.8,9.0,0.0
2013/6,993.2,0.0,19.1,27.6,11.7,54.0,19.0,1.9,9.2,13.5,0.0
2013/6,999.1,0.0,19.6,27.7,11.2,51.0,25.0,1.8,8.1,13.4,0.0
2013/6,1000.3,0.0,21.0,29.5,12.7,49.0,18.0,1.7,7.5,13.3,0.0
2013/6,997.5,0.0,22.0,29.4,14.0,50.0,22.0,1.6,7.5,10.5,0.0
2013/6,994.4,0.0,19.5,22.1,17.7,71.0,62.0,1.6,7.8,0.1,0.0
2013/6,992.9,0.0,19.5,23.9,16.2,71.0,53.0,1.7,7.0,2.7,0.0
2013/6,993.5,0.0,20.5,27.3,13.3,59.0,35.0,1.8,6.6,12.6,0.0
2013/6,993.7,0.0,22.0,28.7,15.5,59.0,41.0,2.2,9.5,7.5,0.0
2013/6,995.3,0.0,21.4,28.0,17.7,67.0,44.0,3.0,12.8,10.2,0.0
2013/6,996.2,0.0,22.2,30.3,16.0,68.0,46.0,0.0,9.7,11.9,0.0
2013/6,996.0,0.0,24.2,30.9,19.0,68.0,46.0,2.7,12.7,11.6,0.0
2013/6,994.9,5.5,25.5,32.4,20.4,72.0,44.0,1.6,7.2,6.1,0.0
2013/6,993.0,11.5,22.2,24.6,20.8,93.0,81.0,1.2,5.9,0.0,0.0
2013/6,989.9,0.0,23.6,29.8,20.1,75.0,47.0,1.3,6.4,5.5,0.0
2013/6,984.9,0.0,24.8,32.5,19.0,63.0,25.0,1.8,9.3,8.5,0.0
2013/6,982.8,1.5,21.4,23.8,18.8,74.0,59.0,2.0,11.7,0.0,0.0
2013/6,981.1,42.5,19.9,23.3,17.9,92.0,79.0,1.3,5.3,0.0,0.0
2013/6,988.0,0.0,22.0,26.5,18.2,73.0,51.0,1.5,7.5,4.6,0.0
2013/6,989.0,0.0,20.7,25.6,17.5,72.0,49.0,0.0,7.1,1.0,0.0
2013/6,987.5,0.0,20.3,25.0,17.0,70.0,51.0,1.6,8.0,2.5,0.0
2013/6,989.4,0.0,20.9,26.1,15.7,66.0,45.0,1.7,7.2,8.6,0.0
