年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/9,1006.5,63.5,23.8,25.4,22.7,93.0,84.0,1.5,6.9,0.0,0.0
2013/9,1007.2,32.5,23.9,25.1,22.8,94.0,88.0,1.3,5.1,0.0,0.0
2013/9,1005.8,23.5,21.5,25.0,18.9,91.0,83.0,1.9,10.3,0.0,0.0
2013/9,1003.1,90.0,20.7,24.2,18.7,84.0,62.0,3.0,13.7,1.4,0.0
2013/9,1009.6,0.0,24.4,30.2,18.6,68.0,45.0,2.3,9.9,8.6,0.0
2013/9,1012.2,0.0,25.0,30.0,20.4,69.0,53.0,1.8,6.6,5.0,0.0
2013/9,1011.2,0.5,25.5,30.5,22.5,74.0,52.0,1.9,8.1,3.3,0.0
2013/9,1010.9,4.0,25.1,29.7,23.0,82.0,61.0,1.7,6.2,2.4,0.0
2013/9,1010.1,0.0,24.8,28.7,21.7,75.0,60.0,1.7,6.3,2.6,0.0
2013/9,1009.4,0.0,25.9,30.4,22.1,71.0,53.0,2.1,7.1,11.6,0.0
2013/9,1011.0,0.0,26.8,31.4,23.0,72.0,57.0,1.9,7.1,6.0,0.0
2013/9,1012.5,0.0,28.0,32.2,24.8,72.0,55.0,1.7,6.5,6.4,0.0
2013/9,1011.0,0.0,27.7,32.1,24.1,72.0,57.0,2.2,7.2,8.1,0.0
2013/9,1006.6,0.0,27.1,31.6,23.2,76.0,56.0,1.9,6.2,6.5,0.0
2013/9,997.3,5.5,24.4,26.5,22.4,79.0,60.0,3.2,18.0,0.0,0.0
2013/9,1001.7,0.0,25.2,29.5,18.7,48.0,26.0,4.7,12.7,9.5,0.0
2013/9,1012.0,0.0,22.6,29.9,15.6,53.0,30.0,1.9,7.9,11.7,0.0
2013/9,1014.6,0.0,22.9,30.5,17.0,55.0,33.0,2.2,7.9,11.5,0.0
2013/9,1014.3,0.0,23.9,30.8,18.4,66.0,39.0,2.0,7.8,11.2,0.0
2013/9,1013.2,0.0,24.2,30.3,18.7,65.0,40.0,2.5,7.2,11.2,0.0
2013/9,1011.2,0.0,25.2,30.8,20.2,68.0,50.0,1.9,6.6,6.2,0.0
2013/9,1010.8,0.0,26.6,33.1,21.7,68.0,43.0,1.8,8.0,9.5,0.0
2013/9,1011.1,0.0,25.2,29.8,21.5,66.0,49.0,2.1,8.3,6.0,0.0
2013/9,1007.9,0.0,25.0,30.1,20.3,68.0,40.0,2.4,6.9,10.5,0.0
2013/9,1002.9,0.0,24.8,30.7,20.4,70.0,53.0,2.7,10.2,9.1,0.0
2013/9,1007.4,0.0,22.9,27.1,19.8,49.0,28.0,4.3,12.5,9.8,0.0
2013/9,1013.3,0.0,21.0,27.9,15.6,51.0,28.0,2.0,7.4,11.2,0.0
2013/9,1013.0,0.0,22.7,26.6,17.4,62.0,52.0,1.8,9.9,0.4,0.0
2013/9,1013.3,0.0,25.3,30.8,20.8,61.0,39.0,2.4,10.4,8.4,0.0
